timestamp,station_name,aqi,pm25,pm10,so2,no2,co,ozone,temp,ws,rh,event_name
2025-10-20 16:00:00,Punjabi Bagh,398.0,108.0,188.0,9.55,28.85,1.01,80.53,29.12,0.3,44.0,Diwali 2025 (Oct 20)
2025-10-20 16:00:00,R K Puram,388.0,110.0,247.0,3.75,44.3,2.2,76.53,27.48,0.3,64.5,Diwali 2025 (Oct 20)
2025-10-20 17:00:00,Anand Vihar,391.0,79.0,261.0,10.5,57.2,1.62,12.38,26.75,0.3,52.25,Diwali 2025 (Oct 20)
2025-10-20 17:00:00,Bawana,383.0,118.0,214.0,28.7,17.82,1.44,79.7,30.33,0.3,56.0,Diwali 2025 (Oct 20)
2025-10-20 17:00:00,Dwarka-Sector 8,367.0,121.0,344.0,12.35,129.88,4.18,36.65,29.02,0.35,56.5,Diwali 2025 (Oct 20)
2025-10-20 17:00:00,ITO,337.0,87.75,143.25,13.35,68.35,1.69,7.92,,,,Diwali 2025 (Oct 20)
2025-10-20 17:00:00,Jahangirpuri,388.0,106.0,183.0,24.02,61.48,0.96,81.4,26.85,1.9,59.5,Diwali 2025 (Oct 20)
2025-10-20 17:00:00,Punjabi Bagh,396.0,97.0,200.0,12.9,30.55,1.08,56.5,28.3,0.3,50.75,Diwali 2025 (Oct 20)
2025-10-20 17:00:00,R K Puram,386.0,137.0,249.0,6.6,71.12,2.99,30.95,25.62,0.3,73.0,Diwali 2025 (Oct 20)
2025-10-20 18:00:00,Anand Vihar,385.0,45.0,196.0,15.25,70.18,2.1,7.22,26.02,0.3,55.25,Diwali 2025 (Oct 20)
2025-10-20 18:00:00,Bawana,384.0,193.0,305.0,109.3,30.85,1.68,45.58,28.6,0.3,65.0,Diwali 2025 (Oct 20)
2025-10-20 18:00:00,Dwarka-Sector 8,368.0,177.0,945.0,10.45,131.0,7.16,13.2,27.35,0.3,70.25,Diwali 2025 (Oct 20)
2025-10-20 18:00:00,ITO,336.0,99.25,169.25,13.22,73.72,2.19,5.6,,,,Diwali 2025 (Oct 20)
2025-10-20 18:00:00,Jahangirpuri,388.0,103.0,205.0,31.2,71.88,1.33,63.62,26.17,1.9,62.75,Diwali 2025 (Oct 20)
2025-10-20 18:00:00,Punjabi Bagh,393.0,99.0,197.0,12.9,42.48,1.34,23.57,27.62,0.3,58.0,Diwali 2025 (Oct 20)
2025-10-20 18:00:00,R K Puram,386.0,153.0,299.0,11.42,103.12,4.06,4.72,23.45,0.3,80.5,Diwali 2025 (Oct 20)
2025-10-20 19:00:00,Anand Vihar,373.0,140.0,354.0,16.08,95.0,2.54,9.05,25.52,0.3,57.0,Diwali 2025 (Oct 20)
2025-10-20 19:00:00,Bawana,386.0,330.0,420.0,96.1,41.48,1.9,37.25,28.0,0.3,68.5,Diwali 2025 (Oct 20)
2025-10-20 19:00:00,Dwarka-Sector 8,368.0,223.0,,9.68,109.75,5.94,16.35,26.58,0.3,76.25,Diwali 2025 (Oct 20)
2025-10-20 19:00:00,ITO,332.0,142.0,225.0,13.62,71.3,2.76,5.4,,,,Diwali 2025 (Oct 20)
2025-10-20 19:00:00,Jahangirpuri,384.0,153.0,328.0,83.58,86.12,2.14,15.22,25.82,1.9,69.0,Diwali 2025 (Oct 20)
2025-10-20 19:00:00,Punjabi Bagh,392.0,105.0,250.0,12.9,56.63,1.94,6.72,27.37,0.3,62.5,Diwali 2025 (Oct 20)
2025-10-20 19:00:00,R K Puram,384.0,252.0,401.0,19.58,86.58,5.16,4.93,22.5,0.3,84.0,Diwali 2025 (Oct 20)
2025-10-20 20:00:00,Anand Vihar,371.0,223.0,422.0,17.5,92.08,2.39,8.7,25.15,0.3,58.75,Diwali 2025 (Oct 20)
2025-10-20 20:00:00,Bawana,392.0,571.0,654.0,182.1,46.12,1.91,25.45,27.8,0.3,70.0,Diwali 2025 (Oct 20)
2025-10-20 20:00:00,Dwarka-Sector 8,369.0,230.0,616.0,9.55,110.28,6.29,25.58,26.25,0.3,77.0,Diwali 2025 (Oct 20)
2025-10-20 20:00:00,ITO,332.0,239.5,328.5,16.25,70.97,2.49,5.57,,,,Diwali 2025 (Oct 20)
2025-10-20 20:00:00,Jahangirpuri,381.0,438.0,716.0,179.3,85.92,2.3,9.22,25.72,1.9,70.0,Diwali 2025 (Oct 20)
2025-10-20 20:00:00,Punjabi Bagh,389.0,231.0,447.0,12.9,64.32,2.34,4.75,27.35,0.3,65.25,Diwali 2025 (Oct 20)
2025-10-20 20:00:00,R K Puram,386.0,450.0,,45.2,69.98,5.8,5.92,21.75,0.3,86.5,Diwali 2025 (Oct 20)
2025-10-20 21:00:00,Anand Vihar,370.0,326.0,514.0,21.75,88.48,2.56,8.6,24.65,0.3,61.0,Diwali 2025 (Oct 20)
2025-10-20 21:00:00,Bawana,397.0,673.0,723.0,,47.58,1.95,19.42,27.65,0.32,70.25,Diwali 2025 (Oct 20)
2025-10-20 21:00:00,Dwarka-Sector 8,370.0,599.0,,16.98,120.52,5.08,45.8,26.22,0.35,74.5,Diwali 2025 (Oct 20)
2025-10-20 21:00:00,ITO,334.0,305.5,396.25,17.4,71.1,2.6,5.82,,,,Diwali 2025 (Oct 20)
2025-10-20 21:00:00,Jahangirpuri,385.0,580.0,917.0,166.6,81.88,1.91,8.05,25.2,1.9,73.0,Diwali 2025 (Oct 20)
2025-10-20 21:00:00,Punjabi Bagh,391.0,231.0,733.0,12.9,63.0,1.94,4.5,27.25,0.3,64.75,Diwali 2025 (Oct 20)
2025-10-20 21:00:00,R K Puram,388.0,643.0,995.0,71.35,71.1,5.85,5.2,21.0,0.3,87.25,Diwali 2025 (Oct 20)
2025-10-20 22:00:00,Anand Vihar,370.0,627.0,763.0,29.4,103.8,2.3,9.15,24.75,0.3,63.25,Diwali 2025 (Oct 20)
2025-10-20 22:00:00,Bawana,400.0,805.0,873.0,,47.78,1.83,13.52,27.28,0.8,72.0,Diwali 2025 (Oct 20)
2025-10-20 22:00:00,Dwarka-Sector 8,374.0,,,119.6,128.48,4.05,58.95,26.25,0.4,72.0,Diwali 2025 (Oct 20)
2025-10-20 22:00:00,ITO,337.0,469.5,586.25,18.23,74.3,2.92,6.15,,,,Diwali 2025 (Oct 20)
2025-10-20 22:00:00,Jahangirpuri,390.0,605.0,,,95.8,1.71,9.25,24.98,1.9,71.0,Diwali 2025 (Oct 20)
2025-10-20 22:00:00,Punjabi Bagh,390.0,231.0,917.0,12.9,61.35,1.92,5.57,27.2,0.3,64.75,Diwali 2025 (Oct 20)
2025-10-20 22:00:00,R K Puram,388.0,832.0,,69.2,80.28,5.54,5.32,20.5,0.3,86.0,Diwali 2025 (Oct 20)
2025-10-20 23:00:00,Anand Vihar,372.0,,,52.72,87.15,2.38,18.08,24.98,0.3,66.0,Diwali 2025 (Oct 20)
2025-10-20 23:00:00,Bawana,402.0,839.0,878.0,163.5,52.97,1.88,10.15,27.2,0.4,72.75,Diwali 2025 (Oct 20)
2025-10-20 23:00:00,Dwarka-Sector 8,372.0,,,,117.65,3.38,53.3,26.12,0.35,73.5,Diwali 2025 (Oct 20)
2025-10-20 23:00:00,ITO,342.0,614.0,746.33,19.03,71.23,3.03,6.13,,,,Diwali 2025 (Oct 20)
2025-10-20 23:00:00,Jahangirpuri,394.0,950.0,,,90.68,1.83,11.55,24.82,1.9,72.0,Diwali 2025 (Oct 20)
2025-10-20 23:00:00,Punjabi Bagh,387.0,739.0,,12.9,62.52,2.12,6.1,27.25,0.3,63.25,Diwali 2025 (Oct 20)
2025-10-20 23:00:00,R K Puram,388.0,,,79.0,63.18,5.12,5.82,20.0,0.3,86.75,Diwali 2025 (Oct 20)
2025-10-21 00:00:00,Anand Vihar,367.0,,,51.95,61.62,2.47,15.85,24.83,0.3,67.5,Diwali 2025 (Oct 20)
2025-10-21 00:00:00,Bawana,402.0,994.0,,127.47,46.4,1.24,6.65,26.6,0.3,77.5,Diwali 2025 (Oct 20)
2025-10-21 00:00:00,Dwarka-Sector 8,366.0,,,,111.1,2.91,39.58,25.98,0.43,74.25,Diwali 2025 (Oct 20)
2025-10-21 00:00:00,ITO,347.0,922.67,,11.48,78.82,2.52,6.08,,,,Diwali 2025 (Oct 20)
2025-10-21 00:00:00,Jahangirpuri,396.0,956.0,,,75.22,1.99,10.05,24.67,1.9,75.75,Diwali 2025 (Oct 20)
2025-10-21 00:00:00,Punjabi Bagh,388.0,970.0,,12.9,62.9,1.19,6.2,27.35,0.3,64.25,Diwali 2025 (Oct 20)
2025-10-21 00:00:00,R K Puram,384.0,,,80.18,43.12,5.01,6.35,19.7,0.3,88.5,Diwali 2025 (Oct 20)
2025-10-21 01:00:00,Anand Vihar,361.0,,,40.5,72.35,2.6,18.7,24.55,0.3,70.5,Diwali 2025 (Oct 20)
2025-10-21 01:00:00,Bawana,406.0,846.0,974.0,86.42,34.6,1.11,5.67,26.38,0.3,79.5,Diwali 2025 (Oct 20)
2025-10-21 01:00:00,Dwarka-Sector 8,361.0,,,155.67,100.52,2.35,28.02,25.6,0.43,77.25,Diwali 2025 (Oct 20)
2025-10-21 01:00:00,ITO,352.0,,,7.95,78.2,2.58,6.0,,,,Diwali 2025 (Oct 20)
2025-10-21 01:00:00,Jahangirpuri,399.0,970.0,,149.63,61.72,2.12,7.92,24.42,1.9,79.0,Diwali 2025 (Oct 20)
2025-10-21 01:00:00,Punjabi Bagh,389.0,,,9.85,54.12,1.41,5.1,26.92,0.3,68.75,Diwali 2025 (Oct 20)
2025-10-21 01:00:00,R K Puram,378.0,,,64.5,40.15,4.44,6.2,19.38,0.3,89.25,Diwali 2025 (Oct 20)
2025-10-21 02:00:00,Anand Vihar,361.0,,,19.9,58.02,2.48,20.23,24.4,0.3,73.0,Diwali 2025 (Oct 20)
2025-10-21 02:00:00,Bawana,406.0,591.0,772.0,53.68,22.95,0.95,5.5,26.3,0.3,79.5,Diwali 2025 (Oct 20)
2025-10-21 02:00:00,Dwarka-Sector 8,361.0,,,141.82,97.33,2.32,25.12,25.48,0.35,78.75,Diwali 2025 (Oct 20)
2025-10-21 02:00:00,ITO,352.0,,,10.85,91.22,2.26,5.85,,,,Diwali 2025 (Oct 20)
2025-10-21 02:00:00,Jahangirpuri,399.0,700.0,992.0,62.1,40.35,1.87,10.12,24.22,1.9,80.25,Diwali 2025 (Oct 20)
2025-10-21 02:00:00,Punjabi Bagh,389.0,,,7.7,48.1,1.39,5.78,26.8,0.3,70.75,Diwali 2025 (Oct 20)
2025-10-21 02:00:00,R K Puram,378.0,,,49.12,29.98,3.59,5.25,19.0,0.3,90.0,Diwali 2025 (Oct 20)
2025-10-21 03:00:00,Anand Vihar,354.0,,,23.0,59.7,2.46,20.9,24.08,0.3,74.0,Diwali 2025 (Oct 20)
2025-10-21 03:00:00,Bawana,413.0,383.0,576.0,36.83,14.98,0.88,7.05,26.4,0.32,78.5,Diwali 2025 (Oct 20)
2025-10-21 03:00:00,Dwarka-Sector 8,350.0,,,131.48,87.78,2.37,24.32,25.38,0.57,79.5,Diwali 2025 (Oct 20)
2025-10-21 03:00:00,ITO,349.0,,,10.85,80.15,2.28,5.82,,,,Diwali 2025 (Oct 20)
2025-10-21 03:00:00,Jahangirpuri,400.0,302.0,399.0,49.1,44.85,1.87,9.58,24.12,1.9,81.25,Diwali 2025 (Oct 20)
2025-10-21 03:00:00,Punjabi Bagh,381.0,,,7.7,44.15,1.18,4.98,26.88,0.3,71.75,Diwali 2025 (Oct 20)
2025-10-21 03:00:00,R K Puram,373.0,,,47.02,24.58,3.75,2.12,18.77,0.3,90.75,Diwali 2025 (Oct 20)
2025-10-21 04:00:00,Anand Vihar,349.0,656.0,,19.4,58.5,2.31,19.12,23.02,0.3,74.5,Diwali 2025 (Oct 20)
2025-10-21 04:00:00,Bawana,413.0,305.0,505.0,28.3,14.62,0.92,6.3,26.48,0.48,79.5,Diwali 2025 (Oct 20)
2025-10-21 04:00:00,Dwarka-Sector 8,350.0,,,164.68,94.85,2.61,22.55,25.68,0.62,77.75,Diwali 2025 (Oct 20)
2025-10-21 04:00:00,ITO,349.0,,,18.73,72.53,2.27,5.52,,,,Diwali 2025 (Oct 20)
2025-10-21 04:00:00,Jahangirpuri,400.0,376.0,522.0,50.38,45.48,1.99,4.85,24.13,1.9,82.5,Diwali 2025 (Oct 20)
2025-10-21 04:00:00,Punjabi Bagh,375.0,693.0,,7.7,36.85,1.06,4.53,26.95,0.3,72.25,Diwali 2025 (Oct 20)
2025-10-21 04:00:00,R K Puram,372.0,,,35.65,21.33,3.64,3.65,18.8,0.3,91.0,Diwali 2025 (Oct 20)
2025-10-21 05:00:00,Anand Vihar,348.0,451.0,592.0,19.45,51.75,2.0,19.3,23.2,0.3,74.75,Diwali 2025 (Oct 20)
2025-10-21 05:00:00,Bawana,417.0,327.0,532.0,28.52,15.85,0.99,6.52,26.63,0.38,79.75,Diwali 2025 (Oct 20)
2025-10-21 05:00:00,Dwarka-Sector 8,338.0,,,133.62,83.05,2.73,19.18,25.98,0.82,76.75,Diwali 2025 (Oct 20)
2025-10-21 05:00:00,ITO,347.0,,,22.6,72.58,2.63,5.28,,,,Diwali 2025 (Oct 20)
2025-10-21 05:00:00,Jahangirpuri,401.0,403.0,545.0,42.5,44.85,2.1,4.7,24.35,1.9,83.0,Diwali 2025 (Oct 20)
2025-10-21 05:00:00,Punjabi Bagh,375.0,462.0,715.0,7.7,33.5,1.09,4.53,27.0,0.3,74.5,Diwali 2025 (Oct 20)
2025-10-21 05:00:00,R K Puram,371.0,,,29.9,20.62,3.55,4.25,18.95,0.3,91.5,Diwali 2025 (Oct 20)
2025-10-21 06:00:00,Anand Vihar,352.0,412.0,564.0,18.1,54.75,2.4,20.27,23.92,0.3,73.5,Diwali 2025 (Oct 20)
2025-10-21 06:00:00,Bawana,418.0,394.0,605.0,27.2,18.65,1.03,5.88,26.83,0.52,80.0,Diwali 2025 (Oct 20)
2025-10-21 06:00:00,Dwarka-Sector 8,333.0,,,88.25,74.53,2.39,13.48,26.05,0.68,76.25,Diwali 2025 (Oct 20)
2025-10-21 06:00:00,ITO,345.0,967.0,,21.82,72.0,2.38,5.32,,,,Diwali 2025 (Oct 20)
2025-10-21 06:00:00,Jahangirpuri,404.0,429.0,561.0,32.22,44.5,2.02,4.05,24.38,1.9,83.75,Diwali 2025 (Oct 20)
2025-10-21 06:00:00,Punjabi Bagh,375.0,416.0,721.0,7.7,34.4,1.27,4.85,27.08,0.3,74.25,Diwali 2025 (Oct 20)
2025-10-21 06:00:00,R K Puram,369.0,,,26.6,20.38,3.39,3.1,18.82,0.3,92.0,Diwali 2025 (Oct 20)
2025-10-21 07:00:00,Anand Vihar,358.0,330.0,469.0,18.77,61.72,2.33,19.5,24.88,0.3,73.0,Diwali 2025 (Oct 20)
2025-10-21 07:00:00,Bawana,423.0,399.0,607.0,24.6,18.25,1.04,6.35,27.28,1.45,78.0,Diwali 2025 (Oct 20)
2025-10-21 07:00:00,Dwarka-Sector 8,,774.0,997.0,46.28,68.08,2.33,12.22,26.2,0.65,75.75,Diwali 2025 (Oct 20)
2025-10-21 07:00:00,ITO,342.0,757.5,846.33,20.78,66.45,1.93,5.78,,,,Diwali 2025 (Oct 20)
2025-10-21 07:00:00,Jahangirpuri,407.0,365.0,490.0,25.52,43.78,2.06,3.82,24.7,1.9,81.0,Diwali 2025 (Oct 20)
2025-10-21 07:00:00,Punjabi Bagh,375.0,393.0,757.0,7.7,37.1,1.26,4.9,27.35,0.3,72.5,Diwali 2025 (Oct 20)
2025-10-21 07:00:00,R K Puram,368.0,,,23.5,34.55,3.0,2.38,19.17,0.3,91.5,Diwali 2025 (Oct 20)
2025-10-21 08:00:00,Anand Vihar,360.0,284.0,465.0,12.38,60.15,2.24,17.35,26.2,0.3,66.25,Diwali 2025 (Oct 20)
2025-10-21 08:00:00,Bawana,427.0,370.0,507.0,24.15,17.85,1.1,7.92,28.95,1.78,70.5,Diwali 2025 (Oct 20)
2025-10-21 08:00:00,Dwarka-Sector 8,,736.0,957.0,23.78,84.85,2.36,12.58,26.8,0.65,73.5,Diwali 2025 (Oct 20)
2025-10-21 08:00:00,ITO,347.0,456.5,604.5,20.75,56.58,1.57,6.12,,,,Diwali 2025 (Oct 20)
2025-10-21 08:00:00,Jahangirpuri,407.0,328.0,461.0,25.8,56.35,2.0,10.62,25.5,1.9,76.0,Diwali 2025 (Oct 20)
2025-10-21 08:00:00,Punjabi Bagh,376.0,453.0,599.0,7.62,42.18,1.22,7.8,27.75,0.3,67.5,Diwali 2025 (Oct 20)
2025-10-21 08:00:00,R K Puram,,467.0,799.0,17.72,48.52,2.22,2.2,21.33,0.3,86.25,Diwali 2025 (Oct 20)
2025-10-21 09:00:00,Anand Vihar,361.0,264.0,392.0,18.12,56.78,1.86,21.55,27.92,0.38,57.75,Diwali 2025 (Oct 20)
2025-10-21 09:00:00,Bawana,431.0,352.0,481.0,29.5,15.93,1.1,13.45,30.83,1.52,62.5,Diwali 2025 (Oct 20)
2025-10-21 09:00:00,Dwarka-Sector 8,,541.0,760.0,20.18,63.35,1.72,22.33,27.8,0.88,65.5,Diwali 2025 (Oct 20)
2025-10-21 09:00:00,ITO,353.0,254.25,352.5,22.28,60.12,1.24,5.95,,,,Diwali 2025 (Oct 20)
2025-10-21 09:00:00,Jahangirpuri,407.0,320.0,509.0,24.85,51.82,2.04,17.48,26.55,1.9,70.25,Diwali 2025 (Oct 20)
2025-10-21 09:00:00,Punjabi Bagh,381.0,385.0,586.0,7.6,45.1,1.08,20.3,28.32,0.3,59.25,Diwali 2025 (Oct 20)
2025-10-21 09:00:00,R K Puram,,347.0,478.0,14.18,41.02,2.01,16.02,24.6,0.52,71.0,Diwali 2025 (Oct 20)
2025-10-21 10:00:00,Anand Vihar,359.0,193.0,306.0,20.68,46.28,1.23,18.48,28.83,0.6,53.0,Diwali 2025 (Oct 20)
2025-10-21 10:00:00,Bawana,432.0,316.0,450.0,26.52,19.98,1.26,42.75,32.58,1.12,55.25,Diwali 2025 (Oct 20)
2025-10-21 10:00:00,Dwarka-Sector 8,,177.0,291.0,15.9,63.25,1.7,36.83,29.08,0.75,58.25,Diwali 2025 (Oct 20)
2025-10-21 10:00:00,ITO,354.0,167.5,233.5,22.78,68.97,0.83,6.0,,,,Diwali 2025 (Oct 20)
2025-10-21 10:00:00,Jahangirpuri,408.0,296.0,458.0,26.2,49.42,1.9,43.2,27.72,1.9,62.0,Diwali 2025 (Oct 20)
2025-10-21 10:00:00,Punjabi Bagh,386.0,261.0,366.0,7.6,34.35,0.81,40.68,28.85,0.3,51.25,Diwali 2025 (Oct 20)
2025-10-21 10:00:00,R K Puram,,246.0,351.0,12.2,33.33,2.13,45.1,26.98,0.75,62.75,Diwali 2025 (Oct 20)
2025-10-21 11:00:00,Anand Vihar,357.0,196.0,322.0,15.5,42.1,1.12,20.32,29.65,0.57,49.25,Diwali 2025 (Oct 20)
2025-10-21 11:00:00,Bawana,434.0,325.0,493.0,24.95,20.87,0.99,86.08,33.55,1.92,47.75,Diwali 2025 (Oct 20)
2025-10-21 11:00:00,Dwarka-Sector 8,,167.0,293.0,14.65,45.7,1.31,60.95,30.15,0.82,52.25,Diwali 2025 (Oct 20)
2025-10-21 11:00:00,ITO,350.0,145.0,201.75,21.28,72.95,0.62,5.6,,,,Diwali 2025 (Oct 20)
2025-10-21 11:00:00,Jahangirpuri,407.0,193.0,316.0,21.42,49.3,1.44,75.78,28.78,1.9,54.75,Diwali 2025 (Oct 20)
2025-10-21 11:00:00,Punjabi Bagh,386.0,210.0,300.0,7.6,30.62,0.74,63.15,29.4,0.3,45.75,Diwali 2025 (Oct 20)
2025-10-21 11:00:00,R K Puram,,223.0,408.0,8.22,21.02,1.82,69.45,28.72,0.7,55.75,Diwali 2025 (Oct 20)
2025-10-21 12:00:00,Anand Vihar,356.0,112.0,208.0,18.52,45.0,0.93,21.8,30.05,0.65,47.5,Diwali 2025 (Oct 20)
2025-10-21 12:00:00,Bawana,436.0,162.0,307.0,17.68,12.98,0.8,100.22,34.15,2.12,45.25,Diwali 2025 (Oct 20)
2025-10-21 12:00:00,Dwarka-Sector 8,,118.0,227.0,13.98,33.88,1.27,78.45,30.48,1.0,49.75,Diwali 2025 (Oct 20)
2025-10-21 12:00:00,ITO,349.0,114.0,148.0,15.4,67.03,1.04,5.38,,,,Diwali 2025 (Oct 20)
2025-10-21 12:00:00,Jahangirpuri,404.0,127.0,218.0,12.42,43.82,1.21,99.48,29.58,1.9,51.0,Diwali 2025 (Oct 20)
2025-10-21 12:00:00,Punjabi Bagh,386.0,148.0,208.0,7.6,23.72,0.65,77.3,29.3,0.3,42.0,Diwali 2025 (Oct 20)
2025-10-21 12:00:00,R K Puram,,152.0,232.0,6.55,14.35,1.8,79.6,29.22,0.6,54.25,Diwali 2025 (Oct 20)
2025-10-21 13:00:00,Anand Vihar,354.0,88.0,184.0,16.83,36.15,0.8,20.48,30.15,1.12,46.0,Diwali 2025 (Oct 20)
2025-10-21 13:00:00,Bawana,433.0,121.0,264.0,12.6,9.52,0.75,117.98,34.65,1.35,43.5,Diwali 2025 (Oct 20)
2025-10-21 13:00:00,Dwarka-Sector 8,,90.0,219.0,11.12,28.83,1.3,87.9,30.58,0.9,48.25,Diwali 2025 (Oct 20)
2025-10-21 13:00:00,ITO,347.0,,,12.38,64.38,1.12,5.57,,,,Diwali 2025 (Oct 20)
2025-10-21 13:00:00,Jahangirpuri,401.0,107.0,178.0,7.58,39.78,1.09,119.35,30.15,1.9,47.75,Diwali 2025 (Oct 20)
2025-10-21 13:00:00,Punjabi Bagh,387.0,,,,,,,,,,Diwali 2025 (Oct 20)
2025-10-21 13:00:00,R K Puram,,117.0,187.0,5.7,12.45,1.59,95.1,29.9,0.6,51.75,Diwali 2025 (Oct 20)
2025-10-21 14:00:00,Anand Vihar,346.0,72.0,145.0,15.65,31.33,0.71,20.65,29.58,0.35,47.5,Diwali 2025 (Oct 20)
2025-10-21 14:00:00,Bawana,429.0,115.0,249.0,10.1,9.05,0.76,126.28,33.85,2.0,45.0,Diwali 2025 (Oct 20)
2025-10-21 14:00:00,Dwarka-Sector 8,,81.0,171.0,6.48,23.2,1.26,102.43,30.4,1.08,48.0,Diwali 2025 (Oct 20)
2025-10-21 14:00:00,ITO,351.0,,,11.8,68.85,1.17,5.58,,,,Diwali 2025 (Oct 20)
2025-10-21 14:00:00,Jahangirpuri,397.0,90.0,158.0,10.53,38.27,0.78,121.88,29.67,1.9,49.5,Diwali 2025 (Oct 20)
2025-10-21 14:00:00,Punjabi Bagh,389.0,,,,,,,,,,Diwali 2025 (Oct 20)
2025-10-21 14:00:00,R K Puram,,102.0,163.0,5.08,13.58,2.15,103.58,29.12,0.7,53.75,Diwali 2025 (Oct 20)
2025-10-21 15:00:00,Anand Vihar,338.0,77.0,116.0,15.32,35.52,0.69,21.2,29.95,0.3,46.75,Diwali 2025 (Oct 20)
2025-10-21 15:00:00,Bawana,427.0,101.0,234.0,8.3,7.02,0.74,123.55,33.0,0.85,47.5,Diwali 2025 (Oct 20)
2025-10-21 15:00:00,Dwarka-Sector 8,,73.0,164.0,2.2,37.28,1.23,97.12,30.28,0.7,48.75,Diwali 2025 (Oct 20)
2025-10-21 15:00:00,ITO,358.0,32.0,42.33,9.85,69.9,1.13,5.4,,,,Diwali 2025 (Oct 20)
2025-10-21 15:00:00,Jahangirpuri,397.0,88.0,157.0,11.92,42.82,0.87,107.0,28.52,1.9,54.75,Diwali 2025 (Oct 20)
2025-10-21 15:00:00,Punjabi Bagh,394.0,,,,,,,,,,Diwali 2025 (Oct 20)
2025-10-21 15:00:00,R K Puram,,106.0,141.0,3.58,10.85,2.22,96.3,28.62,0.45,55.75,Diwali 2025 (Oct 20)
2025-10-21 16:00:00,Anand Vihar,332.0,76.0,128.0,14.52,42.68,0.75,21.88,29.17,0.3,48.25,Diwali 2025 (Oct 20)
2025-10-21 16:00:00,Bawana,424.0,101.0,233.0,12.6,11.05,0.84,106.43,31.82,0.8,52.75,Diwali 2025 (Oct 20)
2025-10-21 16:00:00,Dwarka-Sector 8,,67.0,189.0,,39.72,1.25,100.68,29.85,0.72,51.0,Diwali 2025 (Oct 20)
2025-10-21 16:00:00,ITO,349.0,99.25,125.75,15.75,65.92,1.24,5.55,,,,Diwali 2025 (Oct 20)
2025-10-21 16:00:00,Jahangirpuri,397.0,94.0,156.0,12.95,38.05,0.92,100.28,28.02,1.9,57.0,Diwali 2025 (Oct 20)
2025-10-21 16:00:00,Punjabi Bagh,399.0,,,,,,,,,,Diwali 2025 (Oct 20)
2025-10-21 16:00:00,R K Puram,,91.0,133.0,2.9,31.12,2.5,71.77,27.28,0.3,62.25,Diwali 2025 (Oct 20)
2025-10-21 17:00:00,Anand Vihar,331.0,86.0,186.0,13.4,73.38,0.94,17.88,28.33,0.3,53.25,Diwali 2025 (Oct 20)
2025-10-21 17:00:00,Bawana,422.0,126.0,306.0,11.27,14.82,0.92,82.1,30.38,0.3,58.75,Diwali 2025 (Oct 20)
2025-10-21 17:00:00,Dwarka-Sector 8,,84.0,246.0,,76.8,1.82,77.3,29.02,0.68,54.5,Diwali 2025 (Oct 20)
2025-10-21 17:00:00,ITO,353.0,108.0,137.0,17.65,76.4,1.97,5.55,,,,Diwali 2025 (Oct 20)
2025-10-21 17:00:00,Jahangirpuri,397.0,96.0,185.0,13.48,40.85,1.12,89.75,26.88,1.9,61.25,Diwali 2025 (Oct 20)
2025-10-21 17:00:00,Punjabi Bagh,407.0,148.0,208.0,16.2,,0.0,20.95,27.43,0.3,53.33,Diwali 2025 (Oct 20)
2025-10-21 17:00:00,R K Puram,,92.0,147.0,3.77,43.92,2.78,28.93,25.28,0.3,74.0,Diwali 2025 (Oct 20)
2025-10-21 18:00:00,Anand Vihar,332.0,89.0,262.0,15.15,94.45,1.25,18.12,27.35,0.3,57.5,Diwali 2025 (Oct 20)
2025-10-21 18:00:00,Bawana,423.0,118.0,266.0,21.45,21.98,1.09,54.7,28.92,0.3,64.75,Diwali 2025 (Oct 20)
2025-10-21 18:00:00,Dwarka-Sector 8,,107.0,278.0,,135.98,4.45,15.7,27.62,0.38,66.0,Diwali 2025 (Oct 20)
2025-10-21 18:00:00,ITO,357.0,118.25,155.25,17.3,79.32,2.49,5.43,,,,Diwali 2025 (Oct 20)
2025-10-21 18:00:00,Jahangirpuri,396.0,100.0,207.0,16.68,57.82,1.7,49.12,26.05,1.9,67.0,Diwali 2025 (Oct 20)
2025-10-21 18:00:00,Punjabi Bagh,413.0,,,17.38,37.4,1.27,20.2,27.02,0.3,56.75,Diwali 2025 (Oct 20)
2025-10-21 18:00:00,R K Puram,,119.0,211.0,6.68,65.2,3.22,8.05,23.35,0.3,80.75,Diwali 2025 (Oct 20)
2025-10-21 19:00:00,Anand Vihar,358.0,137.0,353.0,13.1,84.65,1.64,31.95,26.65,0.3,61.5,Diwali 2025 (Oct 20)
2025-10-21 19:00:00,Bawana,434.0,203.0,350.0,29.65,32.5,1.47,27.92,28.17,0.3,70.25,Diwali 2025 (Oct 20)
2025-10-21 19:00:00,Dwarka-Sector 8,,147.0,390.0,,117.0,5.05,27.95,26.72,0.32,73.75,Diwali 2025 (Oct 20)
2025-10-21 19:00:00,ITO,,136.25,175.0,17.17,82.92,2.9,5.5,,,,Diwali 2025 (Oct 20)
2025-10-21 19:00:00,Jahangirpuri,412.0,163.0,338.0,36.1,71.4,2.36,21.48,25.75,1.9,70.25,Diwali 2025 (Oct 20)
2025-10-21 19:00:00,Punjabi Bagh,,160.0,273.0,17.2,53.42,1.45,9.17,26.72,0.3,60.5,Diwali 2025 (Oct 20)
2025-10-21 19:00:00,R K Puram,,196.0,310.0,10.9,65.05,3.98,5.3,22.28,0.3,84.25,Diwali 2025 (Oct 20)
