file_key,sheet,station_folder,data_type,col_name,inferred_dtype,semantic_role,sample_values,n_total,n_missing,pct_missing,completely_empty
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,19:00:00,float,unknown,45.0 | 78.0 | 78.0,31,4,12.9,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,20:00:00,float,unknown,45.0 | 79.0 | 80.0,31,4,12.9,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,21:00:00,float,unknown,47.0 | 80.0 | 82.0,31,5,16.13,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,22:00:00,float,unknown,45.0 | 80.0 | 86.0,31,6,19.35,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,23:00:00,float,unknown,50.0 | 79.0 | 90.0,31,8,25.81,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,Date,int,timestamp,1 | 2 | 3,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,00:00:00,int,unknown,312 | 337 | 405,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,01:00:00,int,unknown,314 | 339 | 402,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,02:00:00,int,unknown,316 | 343 | 398,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,03:00:00,int,unknown,317 | 347 | 394,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,04:00:00,int,unknown,322 | 351 | 389,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,05:00:00,int,unknown,324 | 351 | 385,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,06:00:00,int,unknown,326 | 355 | 382,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,07:00:00,float,unknown,328.0 | 355.0 | 381.0,31,1,3.23,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,08:00:00,int,unknown,329 | 356 | 381,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,09:00:00,int,unknown,329 | 358 | 380,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,10:00:00,int,unknown,330 | 360 | 377,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,11:00:00,int,unknown,332 | 364 | 373,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,12:00:00,int,unknown,332 | 367 | 368,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,13:00:00,int,unknown,330 | 370 | 366,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,14:00:00,int,unknown,326 | 378 | 362,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,15:00:00,int,unknown,323 | 384 | 358,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,16:00:00,int,unknown,324 | 392 | 348,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,17:00:00,int,unknown,325 | 399 | 339,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,18:00:00,int,unknown,324 | 405 | 330,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,19:00:00,int,unknown,322 | 411 | 325,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,20:00:00,float,unknown,323.0 | 412.0 | 321.0,31,1,3.23,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,21:00:00,int,unknown,326 | 412 | 318,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,22:00:00,int,unknown,329 | 411 | 316,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,23:00:00,int,unknown,333 | 408 | 314,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,Date,int,timestamp,1 | 2 | 3,28,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,00:00:00,float,unknown,381.0 | 382.0 | 347.0,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,01:00:00,float,unknown,382.0 | 380.0 | 346.0,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,02:00:00,int,unknown,382 | 378 | 344,28,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,03:00:00,int,unknown,381 | 377 | 343,28,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,04:00:00,int,unknown,381 | 375 | 342,28,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,05:00:00,int,unknown,380 | 375 | 341,28,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,06:00:00,int,unknown,377 | 375 | 339,28,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,07:00:00,int,unknown,374 | 375 | 338,28,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,08:00:00,int,unknown,372 | 375 | 337,28,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,09:00:00,int,unknown,370 | 375 | 335,28,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,10:00:00,float,unknown,369.0 | 374.0 | 334.0,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,11:00:00,float,unknown,367.0 | 373.0 | 334.0,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,12:00:00,float,unknown,368.0 | 370.0 | 334.0,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,13:00:00,float,unknown,370.0 | 367.0 | 332.0,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,14:00:00,float,unknown,375.0 | 364.0 | 329.0,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,15:00:00,float,unknown,379.0 | 361.0 | 320.0,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,16:00:00,float,unknown,382.0 | 358.0 | 320.0,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,17:00:00,float,unknown,385.0 | 354.0 | 302.0,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,18:00:00,float,unknown,387.0 | 352.0 | 294.0,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,19:00:00,float,unknown,388.0 | 351.0 | 286.0,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,20:00:00,float,unknown,388.0 | 350.0 | 282.0,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,21:00:00,float,unknown,388.0 | 349.0 | 280.0,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,22:00:00,float,unknown,387.0 | 348.0 | 280.0,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,23:00:00,float,unknown,385.0 | 347.0 | 280.0,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,Date,int,timestamp,1 | 2 | 3,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,00:00:00,float,unknown,359.0 | 361.0 | 362.0,31,18,58.06,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,01:00:00,float,unknown,364.0 | 358.0 | 363.0,31,18,58.06,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,02:00:00,float,unknown,369.0 | 354.0 | 365.0,31,18,58.06,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,03:00:00,float,unknown,374.0 | 349.0 | 367.0,31,18,58.06,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,04:00:00,float,unknown,377.0 | 348.0 | 368.0,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,05:00:00,float,unknown,380.0 | 346.0 | 370.0,31,16,51.61,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,06:00:00,float,unknown,382.0 | 346.0 | 370.0,31,16,51.61,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,07:00:00,float,unknown,383.0 | 346.0 | 371.0,31,16,51.61,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,08:00:00,float,unknown,385.0 | 345.0 | 372.0,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,09:00:00,float,unknown,385.0 | 344.0 | 374.0,31,16,51.61,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,10:00:00,float,unknown,385.0 | 344.0 | 375.0,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,11:00:00,float,unknown,385.0 | 345.0 | 377.0,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,12:00:00,float,unknown,385.0 | 346.0 | 380.0,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,13:00:00,float,unknown,384.0 | 347.0 | 385.0,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,14:00:00,float,unknown,383.0 | 348.0 | 391.0,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,15:00:00,float,unknown,381.0 | 348.0 | 397.0,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,16:00:00,float,unknown,379.0 | 348.0 | 402.0,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,17:00:00,float,unknown,378.0 | 348.0 | 401.0,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,18:00:00,float,unknown,375.0 | 348.0 | 403.0,31,18,58.06,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,19:00:00,float,unknown,372.0 | 350.0 | 404.0,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,20:00:00,float,unknown,370.0 | 352.0 | 403.0,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,21:00:00,float,unknown,367.0 | 355.0 | 403.0,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,22:00:00,float,unknown,366.0 | 357.0 | 404.0,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,23:00:00,float,unknown,364.0 | 360.0 | 405.0,31,18,58.06,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,Date,int,timestamp,1 | 2 | 3,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,00:00:00,int,unknown,68 | 69 | 79,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,01:00:00,int,unknown,69 | 68 | 80,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,02:00:00,int,unknown,72 | 67 | 79,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,03:00:00,int,unknown,74 | 67 | 78,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,04:00:00,int,unknown,76 | 66 | 77,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,05:00:00,int,unknown,76 | 67 | 75,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,06:00:00,int,unknown,77 | 67 | 74,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,07:00:00,float,unknown,78.0 | 71.0 | 72.0,31,1,3.23,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,08:00:00,int,unknown,79 | 74 | 68,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,09:00:00,int,unknown,81 | 76 | 66,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,10:00:00,int,unknown,82 | 78 | 66,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",AQI Hourly,11:00:00,int,unknown,81 | 79 | 65,31,0,0.0,False
