file_key,sheet,station_folder,col_name,semantic_role,min,max,mean,median,n_zeros,n_negative,n_sentinel,pct_missing
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",TOT-RF (mm),TotalRainfall,0.0,95.0,0.2592,0.0,8289,0,5,0.0
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",SR (W/mt2),SolarRad,5.0,691.5,106.7777,9.5,0,0,21,0.41
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",BP (mmHg),BaroPressure,971.25,999.0,991.0902,993.0,0,0,151,0.41
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",VWS (m/s),VWS,,,,,,,,
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",PM2.5 (µg/m³),PM2.5,1.0,506.0,94.9323,72.0,0,0,25,6.13
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",PM10 (µg/m³),PM10,8.0,986.0,202.4461,173.5,0,0,19,4.76
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",NO (µg/m³),NO,0.0,122.25,6.0444,3.45,129,0,11,4.32
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",NO2 (µg/m³),NO2,1.0,107.25,17.4599,13.565,0,0,32,3.18
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",NOx (ppb),NOx,0.0,120.25,14.2188,10.0,2,0,50,3.18
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",NH3 (µg/m³),NH3,0.2,197.53,27.2055,25.83,0,0,1,3.28
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",SO2 (µg/m³),SO2,2.2,111.25,12.0888,9.0,0,0,108,3.2
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",CO (mg/m³),CO,0.0,6.0,0.7129,0.79,1414,0,0,3.46
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",Ozone (µg/m³),O3,0.0,180.5,24.6216,15.6,3,0,25,3.11
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",Benzene (µg/m³),Benzene,0.0,239.33,1.6492,1.0,756,0,8,4.03
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",Toluene (µg/m³),Toluene,0.0,230.75,14.6252,5.75,73,0,31,4.03
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",Xylene (µg/m³),Xylene,,,,,,,,
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",O Xylene (µg/m³),Xylene,0.0,755.0,2.1058,0.08,1963,0,7,12.52
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",Eth-Benzene (µg/m³),Benzene,0.0,652.0,3.0475,0.75,1191,0,14,12.79
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",MP-Xylene (µg/m³),Xylene,0.0,1479.0,1.8056,0.0,2386,0,3,12.72
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",AT (°C),Temp_C,6.0,42.23,24.5104,27.0,0,0,87,3.38
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",RH (%),RH_pct,25.5,95.0,62.6203,60.5,0,0,0,3.38
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",WS (m/s),WindSpeed,0.0,7.5,0.8452,0.5,1554,0,0,3.38
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",WD (deg),WindDir,8.25,321.0,193.0439,209.25,0,0,2,3.38
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",RF (mm),Rainfall,0.0,7.38,0.0139,0.0,4867,0,0,3.38
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",TOT-RF (mm),TotalRainfall,0.0,29.5,0.0539,0.0,4867,0,1,3.38
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",SR (W/mt2),SolarRad,5.0,669.25,127.4411,11.25,0,0,3,3.38
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",BP (mmHg),BaroPressure,971.0,997.0,989.9912,992.5,0,0,0,3.38
"Bawana, Delhi - DPCC/Raw Data/2026_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",VWS (m/s),VWS,,,,,,,,
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",PM2.5 (µg/m³),PM2.5,3.0,973.0,107.8273,64.25,0,0,21,3.18
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",PM10 (µg/m³),PM10,6.0,997.0,232.3288,185.25,0,0,7,4.06
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",NO (µg/m³),NO,0.5,470.8,38.1007,10.9,0,0,5,3.3
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",NO2 (µg/m³),NO2,1.975,123.75,28.5922,24.15,0,0,6,3.26
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",NOx (ppb),NOx,4.4,497.4,66.4985,37.3,0,0,4,3.26
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",NH3 (µg/m³),NH3,0.5,168.675,54.0206,49.5,0,0,0,3.46
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",SO2 (µg/m³),SO2,0.1,108.1,3.1973,2.625,0,0,2,2.55
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",CO (mg/m³),CO,0.0,5.0,1.2199,0.9333,19,0,0,5.98
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",Ozone (µg/m³),O3,0.1,137.15,18.3389,9.2,0,0,5,3.24
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",Benzene (µg/m³),Benzene,0.0,5.0,1.4781,1.075,4,0,0,9.44
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",Toluene (µg/m³),Toluene,0.0,30.7,3.968,2.9,3,0,4,9.44
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",Xylene (µg/m³),Xylene,,,,,,,,
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",O Xylene (µg/m³),Xylene,,,,,,,,
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",Eth-Benzene (µg/m³),Benzene,,,,,,,,
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",MP-Xylene (µg/m³),Xylene,,,,,,,,
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",AT (°C),Temp_C,4.25,45.1,25.998,27.4375,0,0,0,2.33
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",RH (%),RH_pct,27.75,92.6,62.0284,62.35,0,0,0,2.31
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",WS (m/s),WindSpeed,0.1,3.0,0.8232,0.775,0,0,0,2.35
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",WD (deg),WindDir,2.175,358.3,209.2404,242.3375,0,0,1,2.35
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",RF (mm),Rainfall,0.0,5.0,0.007,0.0,8464,0,0,2.32
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",TOT-RF (mm),TotalRainfall,0.0,3.625,0.0066,0.0,8667,0,0,0.0
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",SR (W/mt2),SolarRad,2.775,781.3,122.3331,51.9625,0,0,1,2.31
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",BP (mmHg),BaroPressure,963.9,998.925,979.3902,979.2,0,0,0,2.31
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2023_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",VWS (m/s),VWS,,,,,,,,
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",PM2.5 (µg/m³),PM2.5,1.0,929.0,110.847,72.0,0,0,58,0.26
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",PM10 (µg/m³),PM10,7.0,1000.0,255.7897,213.0,0,0,26,1.74
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",NO (µg/m³),NO,0.1,495.8,34.7162,9.55,0,0,10,0.57
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",NO2 (µg/m³),NO2,0.1,273.8,45.0773,33.38,0,0,2,2.11
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",NOx (ppb),NOx,0.3,485.82,51.5972,26.49,0,0,4,0.46
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",NH3 (µg/m³),NH3,1.18,204.52,39.6382,30.5,0,0,1,0.15
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",SO2 (µg/m³),SO2,0.1,132.98,8.5866,7.38,0,0,14,0.99
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",CO (mg/m³),CO,0.0,9.57,1.5843,1.17,1,0,0,1.3
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",Ozone (µg/m³),O3,0.1,328.1,33.7114,21.535,0,0,11,1.28
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",Benzene (µg/m³),Benzene,0.0,77.53,1.5489,0.52,561,0,2,1.13
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",Toluene (µg/m³),Toluene,0.0,363.95,8.8412,2.25,282,0,7,0.47
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",Xylene (µg/m³),Xylene,,,,,,,,
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",O Xylene (µg/m³),Xylene,,,,,,,,
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",Eth-Benzene (µg/m³),Benzene,,,,,,,,
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",MP-Xylene (µg/m³),Xylene,,,,,,,,
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",AT (°C),Temp_C,8.38,49.8,26.2012,28.78,0,0,0,0.11
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",RH (%),RH_pct,24.0,96.0,63.2441,65.75,0,0,0,0.11
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",WS (m/s),WindSpeed,0.25,4.47,1.0773,1.0,0,0,0,0.11
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",WD (deg),WindDir,18.77,347.72,208.3366,224.125,0,0,0,0.11
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",RF (mm),Rainfall,0.0,6.62,0.0172,0.0,8606,0,0,0.11
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",TOT-RF (mm),TotalRainfall,0.0,6.62,0.0172,0.0,8616,0,0,0.0
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",SR (W/mt2),SolarRad,1.0,727.75,112.4316,37.75,0,0,8,1.5
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",BP (mmHg),BaroPressure,977.0,993.0,986.2256,986.0,0,0,0,0.11
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2024_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",VWS (m/s),VWS,,,,,,,,
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",PM2.5 (µg/m³),PM2.5,1.0,774.0,101.9196,69.0,0,0,72,1.8
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",PM10 (µg/m³),PM10,3.0,1000.0,217.6346,186.0,0,0,42,2.34
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",NO (µg/m³),NO,0.1,490.0,44.1454,15.68,0,0,7,0.91
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",NO2 (µg/m³),NO2,0.3,252.78,55.7519,46.95,0,0,2,0.83
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",NOx (ppb),NOx,4.3,481.7,65.5792,40.8,0,0,2,0.84
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",NH3 (µg/m³),NH3,2.85,232.35,51.2627,45.7,0,0,0,1.24
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",SO2 (µg/m³),SO2,0.1,164.68,13.7896,12.7,0,0,10,2.1
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",CO (mg/m³),CO,0.0,9.41,1.6099,1.16,3,0,0,1.27
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",Ozone (µg/m³),O3,0.1,400.17,41.7038,28.25,0,0,2,1.95
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",Benzene (µg/m³),Benzene,0.0,30.22,2.4825,1.45,15,0,4,2.09
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",Toluene (µg/m³),Toluene,0.27,222.08,16.3556,7.87,0,0,8,2.09
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",Xylene (µg/m³),Xylene,,,,,,,,
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",O Xylene (µg/m³),Xylene,,,,,,,,
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",Eth-Benzene (µg/m³),Benzene,,,,,,,,
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",MP-Xylene (µg/m³),Xylene,,,,,,,,
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",AT (°C),Temp_C,10.78,40.03,24.9582,27.05,0,0,0,0.73
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",RH (%),RH_pct,24.0,97.0,66.4766,69.75,0,0,0,0.73
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",WS (m/s),WindSpeed,0.22,3.35,0.916,0.85,0,0,0,0.73
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",WD (deg),WindDir,64.5,297.75,206.0788,218.5,0,0,0,0.73
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",RF (mm),Rainfall,0.0,9.0,0.0209,0.0,8497,0,1,0.73
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",TOT-RF (mm),TotalRainfall,0.0,36.0,0.083,0.0,8561,0,3,0.0
"Dwarka-Sector 8, Delhi - DPCC/Raw Data/2025_raw_data_hourly_dwarka-sector_8,_delhi_-_dpcc__1H.csv",sheet1,"Dwarka-Sector 8, Delhi - DPCC",SR (W/mt2),SolarRad,1.0,681.0,73.2757,20.75,0,0,112,0.78
