file_key,sheet,station_folder,col_name,n_total,n_missing,pct_missing,completely_empty
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",13:00:00,30,2,6.67,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",14:00:00,30,1,3.33,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",15:00:00,30,1,3.33,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",16:00:00,30,1,3.33,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",17:00:00,30,1,3.33,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",18:00:00,30,2,6.67,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",19:00:00,30,2,6.67,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",20:00:00,30,1,3.33,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",21:00:00,30,1,3.33,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",22:00:00,30,2,6.67,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",23:00:00,30,1,3.33,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",Date,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",00:00:00,31,8,25.81,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",01:00:00,31,7,22.58,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",02:00:00,31,7,22.58,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",03:00:00,31,9,29.03,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",04:00:00,31,5,16.13,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",05:00:00,31,5,16.13,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",06:00:00,31,4,12.9,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",07:00:00,31,4,12.9,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",08:00:00,31,3,9.68,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",09:00:00,31,4,12.9,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",10:00:00,31,4,12.9,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",11:00:00,31,3,9.68,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",12:00:00,31,4,12.9,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",13:00:00,31,4,12.9,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",14:00:00,31,3,9.68,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",15:00:00,31,3,9.68,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",16:00:00,31,4,12.9,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",17:00:00,31,4,12.9,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",18:00:00,31,5,16.13,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",19:00:00,31,4,12.9,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",20:00:00,31,4,12.9,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",21:00:00,31,5,16.13,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",22:00:00,31,6,19.35,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",23:00:00,31,8,25.81,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",Date,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",00:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",01:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",02:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",03:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",04:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",05:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",06:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",07:00:00,31,1,3.23,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",08:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",09:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",10:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",11:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",12:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",13:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",14:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",15:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",16:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",17:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",18:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",19:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",20:00:00,31,1,3.23,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",21:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",22:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",23:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",Date,28,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",00:00:00,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",01:00:00,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",02:00:00,28,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",03:00:00,28,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",04:00:00,28,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",05:00:00,28,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",06:00:00,28,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",07:00:00,28,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",08:00:00,28,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",09:00:00,28,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",10:00:00,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",11:00:00,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",12:00:00,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",13:00:00,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",14:00:00,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",15:00:00,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",16:00:00,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",17:00:00,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",18:00:00,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",19:00:00,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",20:00:00,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",21:00:00,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",22:00:00,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",23:00:00,28,1,3.57,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",Date,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",00:00:00,31,18,58.06,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",01:00:00,31,18,58.06,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",02:00:00,31,18,58.06,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",03:00:00,31,18,58.06,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",04:00:00,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",05:00:00,31,16,51.61,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",06:00:00,31,16,51.61,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",07:00:00,31,16,51.61,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",08:00:00,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",09:00:00,31,16,51.61,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",10:00:00,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",11:00:00,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",12:00:00,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",13:00:00,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",14:00:00,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",15:00:00,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",16:00:00,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",17:00:00,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",18:00:00,31,18,58.06,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",19:00:00,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",20:00:00,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",21:00:00,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",22:00:00,31,17,54.84,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",23:00:00,31,18,58.06,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",Date,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",00:00:00,31,0,0.0,False
"Punjabi Bagh, Delhi - DPCC/AQI Hourly/aqi_hourly_station_level_punjabi_bagh,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Punjabi Bagh, Delhi - DPCC",01:00:00,31,0,0.0,False
